node_id	id	name	score	valid	description
16199	76746	Gary Nichols	0	0	Gary Nichols.
16200	108341	Das Telefon Sagt Du	0	0	Das Telefon Sagt Du.
16201	500871	Lo Mejor De Gabinete Caligari	0	0	Lo Mejor De Gabinete Caligari.
16202	778010	Nanny McPhee & The Big Bang	0	0	Nanny McPhee & The Big Bang.
16203	775002	Genius + Soul = Jazz	0	0	Genius + Soul = Jazz.
16204	218944	Sacred Cow	0	0	Sacred Cow.
16205	503547	Sedona Suite	0	0	Sedona Suite.
16206	512226	El Sat\xc3\xa1nico Dr. Cadillac	0	0	El Sat\xc3\xa1nico Dr. Cadillac.
16207	363752	Gold	0	0	Gold.
16208	8759	I'm Gonna Be Dead Someday	0	0	I'm Gonna Be Dead Someday.
16209	610224	Mista	0	0	Mista.
16210	709438	Stings of Conscience	0	0	Stings of Conscience.
16211	114412	Top Ranking Reggae - Bob Marley - Soul Almighty	0	0	Top Ranking Reggae - Bob Marley - Soul Almighty.
16212	342538	Things That Last Forever	0	0	Things That Last Forever.
16213	28491	The Master Plan	0	0	The Master Plan.
16214	637374	His Majesty Is Coming	0	0	His Majesty Is Coming.
16215	437395	How To Save A Life	0	0	How To Save A Life.
16216	275522	EMI Comedy - Groucho Marx	0	0	EMI Comedy - Groucho Marx.
16217	35149	2 Em 1	0	0	2 Em 1.
16218	296716	Skeeter Davis: RCA Country Legend	0	0	Skeeter Davis: RCA Country Legend.
16219	585414	Mamborama	0	0	Mamborama.
16220	780781	Hoy Es Hoy	0	0	Hoy Es Hoy.
16221	562662	De beste liedjes	0	0	De beste liedjes.
16222	331317	The End Of The World	0	0	The End Of The World.
16223	326331	One Block Radius	0	0	One Block Radius.
16224	230970	American Indian Ceremonial & War Dances	0	0	American Indian Ceremonial & War Dances.
16225	152889	Loud	0	0	Loud.
16226	41797	2 Em 1 (Dois Em Um)	0	0	2 Em 1 (Dois Em Um).
16227	216702	Virtual Leisure	0	0	Virtual Leisure.
16228	599035	Humpty Dumpty LSD	0	0	Humpty Dumpty LSD.
16229	596461	Kona Gold	0	0	Kona Gold.
16230	799348	Cosa de Hombres	0	0	Cosa de Hombres.
16231	350902	12 x 5	0	0	12 x 5.
16232	501877	We Will Glorify (Premiere Performance Plus Track)	0	0	We Will Glorify (Premiere Performance Plus Track).
16233	153344	Collection: B. Carlisle	0	0	Collection: B. Carlisle.
16234	283635	Stagepass	0	0	Stagepass.
16235	172858	Babies Go To Sleep	0	0	Babies Go To Sleep.
16236	720452	All By Myself	0	0	All By Myself.
16237	15516	Encore	0	0	Encore.
16238	475847	Gal Sun Ja	0	0	Gal Sun Ja.
16239	318959	Here At The Mayflower	0	0	Here At The Mayflower.
16240	586019	Directo en tus manos	0	0	Directo en tus manos.
16241	225440	Hung Like A Fly	0	0	Hung Like A Fly.
16242	56996	The Projected Passion Revue	0	0	The Projected Passion Revue.
16243	553563	Live 98 En Passant	0	0	Live 98 En Passant.
16244	422320	Super Discount	0	0	Super Discount.
16245	582290	Dj Revolution Present Class Of 86	0	0	Dj Revolution Present Class Of 86.
16246	313166	Tillbaka Till Samtiden	0	0	Tillbaka Till Samtiden.
16247	331266	Themes	0	0	Themes.
16248	230893	Introducing&	0	0	Introducing&.
16249	522538	Solo Lo Nuestro - 20 Exitos	0	0	Solo Lo Nuestro - 20 Exitos.
16250	602304	Dogma	0	0	Dogma.
16251	669655	Blues	0	0	Blues.
16252	249417	Dr. Elmo's Twisted Christmas	0	0	Dr. Elmo's Twisted Christmas.
16253	226889	Exception To The Rule	0	0	Exception To The Rule.
16254	421963	Croc' noces	0	0	Croc' noces.
16255	126115	YOUR WORLD IS BURNING	0	0	YOUR WORLD IS BURNING.
16256	662656	The Final Chapter	0	0	The Final Chapter.
16257	100101	Gus Cannon Vol. 1 (1927 - 1928)	0	0	Gus Cannon Vol. 1 (1927 - 1928).
16258	57035	The Second Album + The First Rehearsal Tapes	0	0	The Second Album + The First Rehearsal Tapes.
16259	1224	Strange Cargo III	0	0	Strange Cargo III.
16260	327478	Steady On	0	0	Steady On.
16261	785446	You And Your Heart	0	0	You And Your Heart.
16262	290701	This Is Love	0	0	This Is Love.
16263	278560	Seasons	0	0	Seasons.
16264	800483	Pinkboy Presents TPC	0	0	Pinkboy Presents TPC.
16265	177206	Rio	0	0	Rio.
16266	351182	The Very Best of Relaxing Classics	0	0	The Very Best of Relaxing Classics.
16267	624496	Herzen mit Koffer	0	0	Herzen mit Koffer.
16268	599190	Slidin' On The Frets: The Hawaiian Steel Guitar Phenomenon	0	0	Slidin' On The Frets: The Hawaiian Steel Guitar Phenomenon.
16269	428521	Approaching Normal	0	0	Approaching Normal.
16270	673155	Under The Big Black Sun	0	0	Under The Big Black Sun.
16271	763904	Valleys Of Neptune	0	0	Valleys Of Neptune.
16272	423728	Kino	0	0	Kino.
16273	775675	Greatest Features	0	0	Greatest Features.
16274	533363	Pendulum	0	0	Pendulum.
16275	639537	Down By The River	0	0	Down By The River.
16276	505410	Black Ark EP	0	0	Black Ark EP.
16277	430799	Les autres	0	0	Les autres.
16278	653590	Brother Bear Original Soundtrack (English Version)	0	0	Brother Bear Original Soundtrack (English Version).
16279	282364	Starchild	0	0	Starchild.
16280	368796	Never Wanted to Dance (Live In London)	0	0	Never Wanted to Dance (Live In London).
16281	129224	Pure Genius: The Complete Atlantic Recordings 1952-1960	0	0	Pure Genius: The Complete Atlantic Recordings 1952-1960.
16282	175294	Jazz From A To B	0	0	Jazz From A To B.
16283	347757	Pieni Maailma	0	0	Pieni Maailma.
16284	298847	Clear	0	0	Clear.
16285	98397	The North Side Benches	0	0	The North Side Benches.
16286	580087	Irrevers\xc3\xadveis	0	0	Irrevers\xc3\xadveis.
16287	260755	Synthesizer	0	0	Synthesizer.
16288	448416	Bobby's Girl - The Complete Seville Recordings	0	0	Bobby's Girl - The Complete Seville Recordings.
16289	219093	Future Shock	0	0	Future Shock.
16290	463184	Look At  You Now	0	0	Look At  You Now.
16291	98200	20 Melodies pour rever_ Volume 3	0	0	20 Melodies pour rever_ Volume 3.
16292	22484	Hang On To Your Resistance (The Early Years)	0	0	Hang On To Your Resistance (The Early Years).
16293	262149	FANtastic Christmas	0	0	FANtastic Christmas.
16294	295350	Foo Fighters	0	0	Foo Fighters.
16295	8539	Sometimes You Can't Make It On Your Own	0	0	Sometimes You Can't Make It On Your Own.
16296	490242	You Win  Again	0	0	You Win  Again.
16297	77126	Safizam	0	0	Safizam.
16298	555129	Love Junk	0	0	Love Junk.
16299	218110	Bardo	0	0	Bardo.
16300	327332	As Cruel As School Children	0	0	As Cruel As School Children.
16301	504423	Discograf\xc3\xada Completa 1994-2000	0	0	Discograf\xc3\xada Completa 1994-2000.
16302	49859	Gift Grub 7	0	0	Gift Grub 7.
16303	141264	Breakfast With Jape Squad	0	0	Breakfast With Jape Squad.
16304	559	The Good_ The Bad_ The Ugly	0	0	The Good_ The Bad_ The Ugly.
16305	98027	A Few Things To Hear Before We All Blow Up	0	0	A Few Things To Hear Before We All Blow Up.
16306	129313	Soulcrusher	0	0	Soulcrusher.
16307	65428	1970: The Complete Fun House Sessions	0	0	1970: The Complete Fun House Sessions.
16308	569433	Early Works for Me If It Works for You II	0	0	Early Works for Me If It Works for You II.
16309	185934	Count The Cost	0	0	Count The Cost.
16310	782401	The Harvey Averne Dozen	0	0	The Harvey Averne Dozen.
16311	345122	Reggae Max	0	0	Reggae Max.
16312	125738	Welcome To Tokyo	0	0	Welcome To Tokyo.
16313	217883	Operaatio Jalokivimeri	0	0	Operaatio Jalokivimeri.
16314	216969	Shut Your Eyes	0	0	Shut Your Eyes.
16315	255383	Somewhere	0	0	Somewhere.
16316	139457	Millennium-Tanzparty	0	0	Millennium-Tanzparty.
16317	734257	The Butterfly Effect	0	0	The Butterfly Effect.
16318	500537	It's About Time!	0	0	It's About Time!.
16319	639527	Nattf\xc3\xb6dd	0	0	Nattf\xc3\xb6dd.
16320	386879	King Of Rock	0	0	King Of Rock.
16321	540837	Rhythm Formula: Volume Three - Discovery	0	0	Rhythm Formula: Volume Three - Discovery.
16322	209869	Covers	0	0	Covers.
16323	139188	Bigger Than America	0	0	Bigger Than America.
16324	508264	Lift	0	0	Lift.
16325	9856	Lullabies To Paralyze	0	0	Lullabies To Paralyze.
16326	510115	Indianola	0	0	Indianola.
16327	251441	Charanga After Hours	0	0	Charanga After Hours.
16328	534155	Let Life Flow	0	0	Let Life Flow.
16329	612251	Purity Accuracy	0	0	Purity Accuracy.
16330	23251	Majurugenta	0	0	Majurugenta.
16331	632887	Ladies Night	0	0	Ladies Night.
16332	19603	Man	0	0	Man.
16333	533274	In\xc3\xa9dits 68-97	0	0	In\xc3\xa9dits 68-97.
16334	197289	Mussolini Ultimo Atto	0	0	Mussolini Ultimo Atto.
16335	454183	Enter The Vaselines	0	0	Enter The Vaselines.
16336	240748	La Mujer De Mi Hermano: Music Inspired by the Film	0	0	La Mujer De Mi Hermano: Music Inspired by the Film.
16337	791485	Primavera	0	0	Primavera.
16338	265245	In Sorte Diaboli (Deluxe)	0	0	In Sorte Diaboli (Deluxe).
16339	9038	On	0	0	On.
16340	143822	Homecoming Hymns	0	0	Homecoming Hymns.
16341	702269	O Gigante Da Floresta	0	0	O Gigante Da Floresta.
16342	639881	Underneath Rotting	0	0	Underneath Rotting.
16343	91300	Queen Of The Delta Blues_ Volume 2 (B)	0	0	Queen Of The Delta Blues_ Volume 2 (B).
16344	213	Victims	0	0	Victims.
16345	197986	D.C. Blues: The Library Of Congress Recordings_ Vol. 2	0	0	D.C. Blues: The Library Of Congress Recordings_ Vol. 2.
16346	409257	Everybody's Talking_ Nobody's Listening!	0	0	Everybody's Talking_ Nobody's Listening!.
16347	619744	If You Want it	0	0	If You Want it.
16348	504793	R&B In The Mix	0	0	R&B In The Mix.
16349	65452	The Dimension Dolls	0	0	The Dimension Dolls.
16350	211003	Cover Up	0	0	Cover Up.
16351	493539	Pimpin' N' Panderin	0	0	Pimpin' N' Panderin.
16352	660019	Jodelzauber	0	0	Jodelzauber.
16353	290005	Jar of flies / Facelift / Dirt	0	0	Jar of flies / Facelift / Dirt.
16354	609053	Zipless (Deluxe)	0	0	Zipless (Deluxe).
16355	739282	Eidolon	0	0	Eidolon.
16356	272849	Live	0	0	Live.
16357	290943	New Universe	0	0	New Universe.
16358	249613	Monuments	0	0	Monuments.
16359	1656	Best 1991 - 2004	0	0	Best 1991 - 2004.
16360	148194	Respighi: Ancient Airs and Dances	0	0	Respighi: Ancient Airs and Dances.
16361	112186	All The Right Reasons	0	0	All The Right Reasons.
16362	514965	Las Numero 1 De Angelica Maria	0	0	Las Numero 1 De Angelica Maria.
16363	819293	Groovalicious	0	0	Groovalicious.
16364	715295	Navnet Jesus	0	0	Navnet Jesus.
16365	117369	Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack	0	0	Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack.
16366	780297	Heliocentric	0	0	Heliocentric.
16367	131960	12 Grandes exitos Vol. 1	0	0	12 Grandes exitos Vol. 1.
16368	818087	Vibes	0	0	Vibes.
16369	226814	Underground Network	0	0	Underground Network.
16370	228741	Awake Live	0	0	Awake Live.
16371	174703	Josh White Vol. 1 1929-1933	0	0	Josh White Vol. 1 1929-1933.
16372	247671	Made New	0	0	Made New.
16373	104144	Bacilos	0	0	Bacilos.
16374	536803	Best Ones	0	0	Best Ones.
16375	350855	Spread The Germs	0	0	Spread The Germs.
16376	217184	20 Suosikkia / Tulisuudelma	0	0	20 Suosikkia / Tulisuudelma.
16377	451367	Tribesman Album	0	0	Tribesman Album.
16378	111304	Rit/2	0	0	Rit/2.
16379	480093	One	0	0	One.
16380	407562	In The City Of Sleep	0	0	In The City Of Sleep.
16381	398420	Adventures In Emceein	0	0	Adventures In Emceein.
16382	174662	Washboard Sam Vol. 1 (1935-1936)	0	0	Washboard Sam Vol. 1 (1935-1936).
16383	507337	Coleccion de Oro	0	0	Coleccion de Oro.
16384	613103	The Experience	0	0	The Experience.
16385	138445	Hack	0	0	Hack.
16386	613765	En "Algo Nuevo	0	0	En "Algo Nuevo.
16387	224623	As It Should Be	0	0	As It Should Be.
16388	288453	Smiling	0	0	Smiling.
16389	91162	Hymn To Sophia (Hymne Til Sofia)	0	0	Hymn To Sophia (Hymne Til Sofia).
16390	295173	Chez Toots	0	0	Chez Toots.
16391	189503	8-Way Santa	0	0	8-Way Santa.
16392	448279	Live Au Divan Orange	0	0	Live Au Divan Orange.
16393	13919	Bridging The Gap	0	0	Bridging The Gap.
16394	13862	Minimum - Maximum	0	0	Minimum - Maximum.
16395	507547	Morning to 3am	0	0	Morning to 3am.
16396	796038	Live!	0	0	Live!.
16397	269516	Conscious Party	0	0	Conscious Party.
16398	505335	Subir Al Cielo	0	0	Subir Al Cielo.
16399	314435	Music in My Soul	0	0	Music in My Soul.
16400	131598	Colors	0	0	Colors.
16401	214125	Viva Brazil	0	0	Viva Brazil.
16402	310652	Born And Raised In Compton: The Greatest Hits	0	0	Born And Raised In Compton: The Greatest Hits.
16403	106926	Serie 3x4 (Karina_ Massiel_ Jeanette)	0	0	Serie 3x4 (Karina_ Massiel_ Jeanette).
16404	131734	El Amor	0	0	El Amor.
16405	627408	Turn Me Well	0	0	Turn Me Well.
16406	622883	Wisconsin Death Trip	0	0	Wisconsin Death Trip.
16407	105408	Versunkener Schatz	0	0	Versunkener Schatz.
16408	788125	Let Me Get Close To You (With Bonus Tracks)	0	0	Let Me Get Close To You (With Bonus Tracks).
16409	576048	More Like Me	0	0	More Like Me.
16410	411833	Aria Di Citta'	0	0	Aria Di Citta'.
16411	553001	97 | 07	0	0	97 | 07.
16412	779118	At Night (The Unreleased Mixes)	0	0	At Night (The Unreleased Mixes).
16413	45071	Diamond Sutra	0	0	Diamond Sutra.
16414	326937	Technicolor	0	0	Technicolor.
16415	366584	Summerfish	0	0	Summerfish.
16416	242110	It's Not Over	0	0	It's Not Over.
16417	78637	Where the River Meets the Bay	0	0	Where the River Meets the Bay.
16418	628505	Umbrella	0	0	Umbrella.
16419	226418	James Last And Friends	0	0	James Last And Friends.
16420	347112	Ghetto Dope	0	0	Ghetto Dope.
16421	239031	Swing Spring	0	0	Swing Spring.
16422	425868	Chansons Cochonnes et Chansons Paillardes	0	0	Chansons Cochonnes et Chansons Paillardes.
16423	292085	85555	0	0	85555.
16424	382315	The Collection	0	0	The Collection.
16425	313944	The Sisterhood of the Traveling Pants 2	0	0	The Sisterhood of the Traveling Pants 2.
16426	565182	Finist\xc3\xa9riens	0	0	Finist\xc3\xa9riens.
16427	444582	Slow-Cooked Pig Meat	0	0	Slow-Cooked Pig Meat.
16428	36379	Champion Of The Blues	0	0	Champion Of The Blues.
16429	505465	Live at Brixton Academy 1999	0	0	Live at Brixton Academy 1999.
16430	45717	The Black Parade	0	0	The Black Parade.
16431	780822	Nunca Tuve Tanto Blues	0	0	Nunca Tuve Tanto Blues.
16432	176847	Legendary Country Blues Artists - CD A	0	0	Legendary Country Blues Artists - CD A.
16433	162891	CiSTm KonFLiqt	0	0	CiSTm KonFLiqt.
16434	536232	All Things Are Connected	0	0	All Things Are Connected.
16435	735641	Songs Of The Fabulous Century	0	0	Songs Of The Fabulous Century.
16436	614878	I Wish My Brother George Was Here	0	0	I Wish My Brother George Was Here.
16437	521760	THE EYES OF	0	0	THE EYES OF.
16438	578135	The Trombone Sound	0	0	The Trombone Sound.
16439	461074	Knives [Clean]	0	0	Knives [Clean].
16440	275331	Latin Kick	0	0	Latin Kick.
16441	140385	One Nation Underground	0	0	One Nation Underground.
16442	680798	Nippon Banzai	0	0	Nippon Banzai.
16443	713200	No Rules [Bonus Edition]	0	0	No Rules [Bonus Edition].
16444	305169	Stills	0	0	Stills.
16445	611612	Surprisingly Good for You	0	0	Surprisingly Good for You.
16446	23102	Morrocan Roll	0	0	Morrocan Roll.
16447	682598	Cora\xc3\xa7\xc3\xa3o de 5 Pontas	0	0	Cora\xc3\xa7\xc3\xa3o de 5 Pontas.
16448	422489	Eurovision Song Contest 2009	0	0	Eurovision Song Contest 2009.
16449	375651	The Complete Hi Recordings of Charlie Rich	0	0	The Complete Hi Recordings of Charlie Rich.
16450	476276	Virtuoso	0	0	Virtuoso.
16451	74893	The Best Of Karen Peck And New River	0	0	The Best Of Karen Peck And New River.
16452	597487	Only A Woman	0	0	Only A Woman.
16453	458165	Lili Marlene	0	0	Lili Marlene.
16454	203675	Alright Now	0	0	Alright Now.
16455	333086	David Cook	0	0	David Cook.
16456	252899	Normal as the Next Guy	0	0	Normal as the Next Guy.
16457	437973	Snug	0	0	Snug.
16458	29387	Drums Not Dead	0	0	Drums Not Dead.
16459	485210	Tom Barabas Live	0	0	Tom Barabas Live.
16460	134855	In Loving Memory	0	0	In Loving Memory.
16461	817855	Taqdeer Dee Pencil	0	0	Taqdeer Dee Pencil.
16462	88726	Talking Drum	0	0	Talking Drum.
16463	184098	Worldwide	0	0	Worldwide.
16464	592680	Azur et Asmar	0	0	Azur et Asmar.
16465	473152	Starless & Bible Black	0	0	Starless & Bible Black.
16466	8997	Ronroco	0	0	Ronroco.
16467	363506	Split CD	0	0	Split CD.
16468	109780	The Ultimate Collection	0	0	The Ultimate Collection.
16469	470978	1993-1994 The Demos	0	0	1993-1994 The Demos.
16470	564121	Der Letzte seiner Art	0	0	Der Letzte seiner Art.
16471	341095	The Real Rock	0	0	The Real Rock.
16472	557621	Rode Hard and Put Away Wet	0	0	Rode Hard and Put Away Wet.
16473	14305	The Marshall Mathers LP	0	0	The Marshall Mathers LP.
16474	783635	Electric Moments	0	0	Electric Moments.
16475	611922	L\xc3\xadricas	0	0	L\xc3\xadricas.
16476	602222	Return To The 36 Chambers: The Dirty Version	0	0	Return To The 36 Chambers: The Dirty Version.
16477	472191	Down Among the Deadmen	0	0	Down Among the Deadmen.
16478	377202	Trax Records: Acid Classics	0	0	Trax Records: Acid Classics.
16479	639750	Mis Sue\xc3\xb1os feat Norma Castro	0	0	Mis Sue\xc3\xb1os feat Norma Castro.
16480	327554	Guitar Boogie Fever	0	0	Guitar Boogie Fever.
16481	150911	Hit Parade: The Greatest Hits	0	0	Hit Parade: The Greatest Hits.
16482	598782	The World According To Gob	0	0	The World According To Gob.
16483	715455	Joy In The City	0	0	Joy In The City.
16484	456614	Black & White TV With The Sound Turned Low	0	0	Black & White TV With The Sound Turned Low.
16485	514098	Hear Globally: A Cumbancha Collection	0	0	Hear Globally: A Cumbancha Collection.
16486	860	Best Of Strange Cargo	0	0	Best Of Strange Cargo.
16487	266948	Vitamin C	0	0	Vitamin C.
16488	639042	Live	0	0	Live.
16489	284736	Woman Across The River (World)	0	0	Woman Across The River (World).
16490	455018	Show Your Colors	0	0	Show Your Colors.
16491	641828	Where The Wild Things Are	0	0	Where The Wild Things Are.
16492	281753	Paradise In Me	0	0	Paradise In Me.
16493	523259	The Downward Spiral - Deluxe Edition	0	0	The Downward Spiral - Deluxe Edition.
16494	609801	Tacos Deluxe	0	0	Tacos Deluxe.
16495	398	80s Triple Set	0	0	80s Triple Set.
16496	663511	Smokin' Hits	0	0	Smokin' Hits.
16497	307285	Razor	0	0	Razor.
16498	397816	Insomnia - The Best Of	0	0	Insomnia - The Best Of.
16499	24504	Dansez Avec Jo Privat	0	0	Dansez Avec Jo Privat.
16500	50737	The Age Of Style - Hits of the 30s	0	0	The Age Of Style - Hits of the 30s.
16501	195716	50 Reasons To Love Paris	0	0	50 Reasons To Love Paris.
16502	69254	Lost and Found	0	0	Lost and Found.
16503	109846	The Predator (World) (Explicit)	0	0	The Predator (World) (Explicit).
16504	279091	Portrait	0	0	Portrait.
16505	291143	Made In The Dark	0	0	Made In The Dark.
16506	239731	Pass In Review	0	0	Pass In Review.
16507	622234	My So Called Knife	0	0	My So Called Knife.
16508	540620	Universe One	0	0	Universe One.
16509	509706	Vasos Vacios	0	0	Vasos Vacios.
16510	601969	Georges Brassens: Le si\xc3\xa8cle d'or	0	0	Georges Brassens: Le si\xc3\xa8cle d'or.
16511	235174	Daybreak	0	0	Daybreak.
16512	632110	Live At El Sol	0	0	Live At El Sol.
16513	36169	The Best Of	0	0	The Best Of.
16514	131969	Lumipallo	0	0	Lumipallo.
16515	526303	Viimeiseen pisaraan	0	0	Viimeiseen pisaraan.
16516	813922	Cabretta	0	0	Cabretta.
16517	79637	Beavis and Butt-Head Do America	0	0	Beavis and Butt-Head Do America.
16518	746875	Lian Ren Chuang Shi Ji	0	0	Lian Ren Chuang Shi Ji.
16519	536785	Stories From The Heart	0	0	Stories From The Heart.
16520	297471	Cantara	0	0	Cantara.
16521	560618	Ragnarock	0	0	Ragnarock.
16522	411802	Mongo Returns!	0	0	Mongo Returns!.
16523	47330	Love Letters	0	0	Love Letters.
16524	253291	Norma	0	0	Norma.
16525	298724	Inside Ronnie Milsap	0	0	Inside Ronnie Milsap.
16526	555246	Christmas On The Range	0	0	Christmas On The Range.
16527	208424	You Are! Remix Box	0	0	You Are! Remix Box.
16528	102191	Shiva Technology	0	0	Shiva Technology.
16529	306715	What's in a number EP	0	0	What's in a number EP.
16530	226013	So Cal Drunks	0	0	So Cal Drunks.
16531	798891	Voracious Love	0	0	Voracious Love.
16532	296611	Prolonging the Magic	0	0	Prolonging the Magic.
16533	128139	The Anatomy Of	0	0	The Anatomy Of.
16534	550709	Siempre Es Hoy/Reversiones	0	0	Siempre Es Hoy/Reversiones.
16535	524019	Derni\xc3\xa8re Chance d'\xc3\xaatre disque d'or (Edition Sp\xc3\xa9ciale: nouvel album + best of 5 titres)	0	0	Derni\xc3\xa8re Chance d'\xc3\xaatre disque d'or (Edition Sp\xc3\xa9ciale: nouvel album + best of 5 titres).
16536	761443	The Exponential Truth	0	0	The Exponential Truth.
16537	300031	Stomping Ground	0	0	Stomping Ground.
16538	487339	Blister Pop	0	0	Blister Pop.
16539	644830	The Way To Do It	0	0	The Way To Do It.
16540	386707	Les Increvable N2	0	0	Les Increvable N2.
16541	46486	Love in the First	0	0	Love in the First.
16542	47592	Flying Cowboys	0	0	Flying Cowboys.
16543	308407	The Complete Blue Horizon Sessions	0	0	The Complete Blue Horizon Sessions.
16544	275827	The Sand Pebbles	0	0	The Sand Pebbles.
16545	423961	Vinicio	0	0	Vinicio.
16546	476476	Chithi Lae ke Kabootar Ja	0	0	Chithi Lae ke Kabootar Ja.
16547	7315	Killer	0	0	Killer.
16548	46614	Five Man Acoustical Jam	0	0	Five Man Acoustical Jam.
16549	65481	Swing To The Right	0	0	Swing To The Right.
16550	307644	Reprise Des N\xc3\xa9gociations	0	0	Reprise Des N\xc3\xa9gociations.
16551	711606	Perlen...	0	0	Perlen....
16552	278992	Revenge	0	0	Revenge.
16553	686335	Maurice Larcange Au Zenith	0	0	Maurice Larcange Au Zenith.
16554	287352	Dangerously In Love	0	0	Dangerously In Love.
16555	128149	War Of Aggression	0	0	War Of Aggression.
16556	531846	Heartland	0	0	Heartland.
16557	123076	True Chillout (3CD set)	0	0	True Chillout (3CD set).
16558	254009	Solomon Vol. 2	0	0	Solomon Vol. 2.
16559	798135	Superstar Dog	0	0	Superstar Dog.
16560	253831	Shock To The System	0	0	Shock To The System.
16561	284637	Made In Japan	0	0	Made In Japan.
16562	179184	Tampa Red Vol. 10 1938-1939	0	0	Tampa Red Vol. 10 1938-1939.
16563	124764	The Big Dirty	0	0	The Big Dirty.
16564	25133	Lifer	0	0	Lifer.
16565	160699	Rock For Light	0	0	Rock For Light.
16566	520987	The Dee Jays / Baby Talk - Best of	0	0	The Dee Jays / Baby Talk - Best of.
16567	84466	Diamond	0	0	Diamond.
16568	123416	The Rhythm Of The Night	0	0	The Rhythm Of The Night.
16569	105985	Icky Thump	0	0	Icky Thump.
16570	799147	2Fresh - Get It Started	0	0	2Fresh - Get It Started.
16571	685357	African Grooves Vol.26	0	0	African Grooves Vol.26.
16572	250395	A Pretty Gal's Love	0	0	A Pretty Gal's Love.
16573	637620	Lookin' For A Change	0	0	Lookin' For A Change.
16574	35097	Sag Ihnen Bescheid	0	0	Sag Ihnen Bescheid.
16575	68110	Lover Girl	0	0	Lover Girl.
16576	587	La Folie	0	0	La Folie.
16577	705863	Smooth Jazz Journey - Third Edition	0	0	Smooth Jazz Journey - Third Edition.
16578	85625	Tales Don't Tell Themselves	0	0	Tales Don't Tell Themselves.
16579	240561	Later That Day...	0	0	Later That Day....
16580	104787	Life Won't Wait	0	0	Life Won't Wait.
16581	482768	Ladies And Gentlemen... The Best Of George Michael	0	0	Ladies And Gentlemen... The Best Of George Michael.
16582	113416	20 Suosikkia / Karjalan Marjaana	0	0	20 Suosikkia / Karjalan Marjaana.
16583	287254	The Essential Stevie Ray Vaughan And Double Trouble	0	0	The Essential Stevie Ray Vaughan And Double Trouble.
16584	360812	Babe Ruth	0	0	Babe Ruth.
16585	251858	Live	0	0	Live.
16586	99148	Wangetti	0	0	Wangetti.
16587	281447	Time Machine	0	0	Time Machine.
16588	113410	None But The Lonely Heart	0	0	None But The Lonely Heart.
16589	396352	Wanita	0	0	Wanita.
16590	237660	Descarga Espectacular	0	0	Descarga Espectacular.
16591	431442	Live At Wacken Open Air 2006 - A Night Of Emperial Wrath	0	0	Live At Wacken Open Air 2006 - A Night Of Emperial Wrath.
16592	15638	Use Your Illusion II	0	0	Use Your Illusion II.
16593	503347	X Communication : Trilogy II	0	0	X Communication : Trilogy II.
16594	520602	Trace My Track	0	0	Trace My Track.
16595	331203	Poolside : Mykonos	0	0	Poolside : Mykonos.
16596	817892	Lagian Ne Maujan	0	0	Lagian Ne Maujan.
16597	262113	Home For The Holidays	0	0	Home For The Holidays.
16598	150863	San Juan Suite/San Juan Suite II: Narada Classics	0	0	San Juan Suite/San Juan Suite II: Narada Classics.
16599	21200	The Stooges [Deluxe Edition]	0	0	The Stooges [Deluxe Edition].
16600	297013	Greatest Hits	0	0	Greatest Hits.
16601	434249	Match Box Blues	0	0	Match Box Blues.
16602	337141	Play Cool	0	0	Play Cool.
16603	265303	Wake The Sleeper	0	0	Wake The Sleeper.
16604	105411	Fantasie [Deluxe Edition]	0	0	Fantasie [Deluxe Edition].
16605	701622	Carrier Track	0	0	Carrier Track.
16606	484161	The Reckoning	0	0	The Reckoning.
16607	9552	En las cosas del amor...	0	0	En las cosas del amor....
16608	240395	Chicago R&B [Parrot R&B]	0	0	Chicago R&B [Parrot R&B].
16609	159947	Modelo Para Armar	0	0	Modelo Para Armar.
16610	298752	Bully	0	0	Bully.
16611	700059	Strictly The Best Vol. 15	0	0	Strictly The Best Vol. 15.
16612	130398	Gaia II	0	0	Gaia II.
16613	180927	Vis\xc3\xa3o Futur\xc3\xadstica Do Passado	0	0	Vis\xc3\xa3o Futur\xc3\xadstica Do Passado.
16614	557792	Cuban Ballerina	0	0	Cuban Ballerina.
16615	25453	Heroes And Villains	0	0	Heroes And Villains.
16616	771267	We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School	0	0	We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School.
16617	378580	The Trials Of Job	0	0	The Trials Of Job.
16618	602374	Texas Hold'em	0	0	Texas Hold'em.
16619	148128	Immigrant's Daughter	0	0	Immigrant's Daughter.
16620	314190	The Long Way Home	0	0	The Long Way Home.
16621	301445	The Fabulous Mae West And Other Wonderful Girls	0	0	The Fabulous Mae West And Other Wonderful Girls.
16622	2004	Snivilisation	0	0	Snivilisation.
16623	490203	Debout l\xc3\xa0 d'dans	0	0	Debout l\xc3\xa0 d'dans.
16624	271398	Mes Ann\xc3\xa9es Disco	0	0	Mes Ann\xc3\xa9es Disco.
16625	223456	Amerijuanican	0	0	Amerijuanican.
16626	211112	Un Mundo De Sensaciones	0	0	Un Mundo De Sensaciones.
16627	212480	Halcyon - The Platinum Collection	0	0	Halcyon - The Platinum Collection.
